"","Order.Date","date.var","Year","Month","Ship.Mode","Customer.Name","Segment","City","State","Category","Sub.Category","Sales"
"4827",2018-11-12,3,"2018","Nov","First Class","Jim Epp","Corporate","Los Angeles","California","Office Supplies","Binders",14.016
"4828",2015-11-01,7,"2015","Nov","Standard Class","Jack O'Briant","Corporate","Richmond","Kentucky","Office Supplies","Storage",69.52
"4829",2015-11-01,7,"2015","Nov","Standard Class","Jack O'Briant","Corporate","Richmond","Kentucky","Office Supplies","Art",5.64
"4830",2017-05-15,6,"2017","May","Standard Class","Thomas Thornton","Consumer","New York City","New York","Office Supplies","Binders",13.776
"4831",2015-11-07,5,"2015","Nov","Standard Class","Maribeth Schnelling","Consumer","Wausau","Wisconsin","Office Supplies","Appliances",245.88
"4832",2015-11-07,5,"2015","Nov","Standard Class","Maribeth Schnelling","Consumer","Wausau","Wisconsin","Office Supplies","Storage",36.63
"4833",2015-11-07,5,"2015","Nov","Standard Class","Maribeth Schnelling","Consumer","Wausau","Wisconsin","Office Supplies","Storage",22.58
"4834",2015-11-07,5,"2015","Nov","Standard Class","Maribeth Schnelling","Consumer","Wausau","Wisconsin","Office Supplies","Binders",12.39
"4835",2018-10-05,5,"2018","Oct","Standard Class","Mike Pelletier","Home Office","San Francisco","California","Office Supplies","Binders",39.92
"4836",2018-10-05,5,"2018","Oct","Standard Class","Mike Pelletier","Home Office","San Francisco","California","Office Supplies","Paper",61.96
"4837",2018-10-05,5,"2018","Oct","Standard Class","Mike Pelletier","Home Office","San Francisco","California","Office Supplies","Binders",19.936
"4838",2018-06-01,2,"2018","Jun","First Class","Fred Harton","Consumer","Dublin","Ohio","Office Supplies","Binders",3.798
"4839",2018-06-01,2,"2018","Jun","First Class","Fred Harton","Consumer","Dublin","Ohio","Office Supplies","Paper",27.744
"4840",2018-06-01,2,"2018","Jun","First Class","Fred Harton","Consumer","Dublin","Ohio","Technology","Phones",158.376
"4841",2018-11-20,5,"2018","Nov","Standard Class","Sample Company A","Home Office","Henderson","Kentucky","Furniture","Furnishings",27.58
"4842",2017-12-23,5,"2017","Dec","Standard Class","Neoma Murray","Consumer","Bowling Green","Ohio","Office Supplies","Binders",5.553
"4843",2018-09-29,5,"2018","Oct","Standard Class","Jas O'Carroll","Consumer","Memphis","Tennessee","Office Supplies","Storage",243.92
"4844",2017-11-07,2,"2017","Nov","First Class","Cindy Chapman","Consumer","Lakewood","New Jersey","Office Supplies","Fasteners",14.96
"4845",2015-04-04,1,"2015","Apr","First Class","Mary Zewe","Corporate","Los Angeles","California","Office Supplies","Binders",7.184
"4846",2016-07-23,3,"2016","Jul","Second Class","Melanie Seite","Consumer","Rochester","New York","Office Supplies","Binders",10.512
"4847",2015-06-25,2,"2015","Jun","Second Class","Grace Kelly","Corporate","Salem","Oregon","Technology","Phones",263.96
"4848",2015-06-25,2,"2015","Jun","Second Class","Grace Kelly","Corporate","Salem","Oregon","Office Supplies","Art",71.632
"4849",2015-06-25,2,"2015","Jun","Second Class","Grace Kelly","Corporate","Salem","Oregon","Office Supplies","Art",9.328
"4850",2015-09-08,6,"2015","Sep","Standard Class","Marc Crier","Consumer","Pasco","Washington","Office Supplies","Art",5.88
"4851",2015-09-08,6,"2015","Sep","Standard Class","Marc Crier","Consumer","Pasco","Washington","Furniture","Chairs",975.92
"4852",2015-09-08,6,"2015","Sep","Standard Class","Marc Crier","Consumer","Pasco","Washington","Office Supplies","Art",303.84
"4853",2015-09-08,6,"2015","Sep","Standard Class","Marc Crier","Consumer","Pasco","Washington","Office Supplies","Storage",485.88
"4854",2015-12-12,3,"2015","Dec","Second Class","Logan Haushalter","Consumer","Oakland","California","Furniture","Furnishings",12.54
"4855",2015-12-12,3,"2015","Dec","Second Class","Logan Haushalter","Consumer","Oakland","California","Office Supplies","Storage",8.94
"4856",2015-12-12,3,"2015","Dec","Second Class","Logan Haushalter","Consumer","Oakland","California","Furniture","Furnishings",9.24
"4857",2016-01-13,4,"2016","Jan","Standard Class","Philip Brown","Consumer","Los Angeles","California","Office Supplies","Binders",70.008
"4858",2016-01-13,4,"2016","Jan","Standard Class","Philip Brown","Consumer","Los Angeles","California","Furniture","Furnishings",77.6
"4859",2016-01-13,4,"2016","Jan","Standard Class","Philip Brown","Consumer","Los Angeles","California","Furniture","Furnishings",464.85
"4860",2018-12-15,4,"2018","Dec","Standard Class","Saphhira Shifley","Corporate","Oak Park","Illinois","Office Supplies","Art",10.192
"4861",2017-12-18,6,"2017","Dec","Standard Class","Grace Kelly","Corporate","Morristown","New Jersey","Office Supplies","Binders",1793.98
"4862",2015-04-11,5,"2015","Apr","Second Class","Gary Mitchum","Home Office","Austin","Texas","Technology","Phones",758.352
"4863",2017-11-10,4,"2017","Nov","Standard Class","Sally Hughsby","Corporate","New York City","New York","Office Supplies","Binders",20.368
"4864",2017-11-10,4,"2017","Nov","Standard Class","Sally Hughsby","Corporate","New York City","New York","Office Supplies","Binders",49.848
"4865",2018-06-26,4,"2018","Jun","Standard Class","Steven Cartwright","Consumer","New York City","New York","Technology","Phones",239.97
"4866",2018-11-13,5,"2018","Nov","Standard Class","Ted Trevino","Consumer","Seattle","Washington","Furniture","Chairs",2404.704
"4867",2018-11-13,5,"2018","Nov","Standard Class","Ted Trevino","Consumer","Seattle","Washington","Office Supplies","Binders",563.024
"4868",2018-11-13,5,"2018","Nov","Standard Class","Ted Trevino","Consumer","Seattle","Washington","Office Supplies","Storage",344.91
"4869",2018-11-13,5,"2018","Nov","Standard Class","Ted Trevino","Consumer","Seattle","Washington","Office Supplies","Labels",8.64
"4870",2018-11-24,5,"2018","Nov","Standard Class","Shaun Chance","Corporate","Lancaster","Pennsylvania","Technology","Phones",89.988
"4871",2018-11-24,5,"2018","Nov","Standard Class","Shaun Chance","Corporate","Lancaster","Pennsylvania","Office Supplies","Paper",229.544
"4872",2018-05-23,4,"2018","May","Standard Class","Ken Lonsdale","Consumer","Houston","Texas","Office Supplies","Fasteners",1.824
"4873",2018-05-23,4,"2018","May","Standard Class","Ken Lonsdale","Consumer","Houston","Texas","Office Supplies","Appliances",18.32
"4874",2018-05-23,4,"2018","May","Standard Class","Ken Lonsdale","Consumer","Houston","Texas","Office Supplies","Storage",48.816
"4875",2018-05-23,4,"2018","May","Standard Class","Ken Lonsdale","Consumer","Houston","Texas","Office Supplies","Binders",1.188
"4876",2015-12-02,5,"2015","Dec","Standard Class","Katherine Nockton","Corporate","Columbus","Ohio","Technology","Accessories",119.8
"4877",2015-10-03,6,"2015","Oct","Standard Class","Sara Luxemburg","Home Office","Durham","North Carolina","Office Supplies","Storage",61.568
"4878",2015-10-03,6,"2015","Oct","Standard Class","Sara Luxemburg","Home Office","Durham","North Carolina","Office Supplies","Art",6.192
"4879",2017-07-29,2,"2017","Jul","First Class","Pierre Wener","Consumer","Pensacola","Florida","Office Supplies","Binders",2.214
"4880",2018-11-02,3,"2018","Nov","Second Class","Thomas Boland","Corporate","Henderson","Kentucky","Office Supplies","Envelopes",5.32
"4881",2018-11-02,3,"2018","Nov","Second Class","Thomas Boland","Corporate","Henderson","Kentucky","Furniture","Chairs",975.92
"4882",2018-11-02,3,"2018","Nov","Second Class","Thomas Boland","Corporate","Henderson","Kentucky","Technology","Accessories",2249.91
"4883",2018-11-02,3,"2018","Nov","Second Class","Thomas Boland","Corporate","Henderson","Kentucky","Office Supplies","Storage",59.92
"4884",2018-03-08,7,"2018","Mar","Standard Class","Alan Hwang","Consumer","Anaheim","California","Office Supplies","Binders",171.2
"4885",2018-03-08,7,"2018","Mar","Standard Class","Alan Hwang","Consumer","Anaheim","California","Office Supplies","Art",3.36
"4886",2015-12-16,4,"2015","Dec","Standard Class","Steve Chapman","Corporate","Detroit","Michigan","Office Supplies","Paper",114.2
"4887",2017-11-28,3,"2017","Dec","Second Class","Randy Ferguson","Corporate","Marietta","Georgia","Furniture","Chairs",182.67
"4888",2017-11-28,3,"2017","Dec","Second Class","Randy Ferguson","Corporate","Marietta","Georgia","Technology","Accessories",101.7
"4889",2017-11-28,3,"2017","Dec","Second Class","Randy Ferguson","Corporate","Marietta","Georgia","Office Supplies","Storage",1126.02
"4890",2017-11-28,3,"2017","Dec","Second Class","Randy Ferguson","Corporate","Marietta","Georgia","Office Supplies","Storage",1263.3
"4891",2017-12-23,7,"2017","Dec","Standard Class","Edward Hooks","Corporate","Seattle","Washington","Office Supplies","Art",8.82
"4892",2017-12-23,7,"2017","Dec","Standard Class","Edward Hooks","Corporate","Seattle","Washington","Office Supplies","Paper",37.94
"4893",2017-12-23,7,"2017","Dec","Standard Class","Edward Hooks","Corporate","Seattle","Washington","Office Supplies","Art",4.2
"4894",2017-12-23,7,"2017","Dec","Standard Class","Edward Hooks","Corporate","Seattle","Washington","Office Supplies","Storage",227.28
"4895",2017-12-23,7,"2017","Dec","Standard Class","Edward Hooks","Corporate","Seattle","Washington","Office Supplies","Paper",47.9
"4896",2017-12-23,7,"2017","Dec","Standard Class","Edward Hooks","Corporate","Seattle","Washington","Office Supplies","Envelopes",61.96
"4897",2017-12-23,7,"2017","Dec","Standard Class","Edward Hooks","Corporate","Seattle","Washington","Office Supplies","Storage",1117.92
"4898",2015-10-15,2,"2015","Oct","First Class","Anna Chung","Consumer","Parma","Ohio","Furniture","Chairs",183.372
"4899",2015-10-15,2,"2015","Oct","First Class","Anna Chung","Consumer","Parma","Ohio","Office Supplies","Paper",7.968
"4900",2017-08-22,5,"2017","Aug","Standard Class","Sheri Gordon","Consumer","Gresham","Oregon","Office Supplies","Binders",26.352
"4901",2018-12-17,4,"2018","Dec","Standard Class","Christine Abelman","Corporate","Anaheim","California","Office Supplies","Storage",481.32
"4902",2018-12-17,4,"2018","Dec","Standard Class","Christine Abelman","Corporate","Anaheim","California","Office Supplies","Supplies",13.98
"4903",2018-03-07,5,"2018","Mar","Standard Class","Shahid Hopkins","Consumer","New York City","New York","Office Supplies","Binders",25.92
"4904",2018-03-07,5,"2018","Mar","Standard Class","Shahid Hopkins","Consumer","New York City","New York","Office Supplies","Labels",91.59
"4905",2015-12-01,2,"2015","Dec","Second Class","Matt Connell","Corporate","Houston","Texas","Furniture","Chairs",674.058
"4906",2015-10-14,2,"2015","Oct","Second Class","Jim Epp","Corporate","Concord","New Hampshire","Office Supplies","Binders",22.92
"4907",2015-10-14,2,"2015","Oct","Second Class","Jim Epp","Corporate","Concord","New Hampshire","Office Supplies","Storage",269.9
"4908",2015-11-18,5,"2015","Nov","Second Class","MaryBeth Skach","Consumer","Fairfield","Ohio","Office Supplies","Binders",11.808
"4909",2015-11-18,5,"2015","Nov","Second Class","MaryBeth Skach","Consumer","Fairfield","Ohio","Technology","Phones",9.588
"4910",2018-01-14,4,"2018","Jan","Standard Class","Brosina Hoffman","Consumer","Johnson City","Tennessee","Office Supplies","Envelopes",18.336
"4911",2018-01-14,4,"2018","Jan","Standard Class","Brosina Hoffman","Consumer","Johnson City","Tennessee","Office Supplies","Paper",36.288
"4912",2018-01-14,4,"2018","Jan","Standard Class","Brosina Hoffman","Consumer","Johnson City","Tennessee","Technology","Phones",111.984
"4913",2018-01-14,4,"2018","Jan","Standard Class","Brosina Hoffman","Consumer","Johnson City","Tennessee","Office Supplies","Binders",5.97
"4914",2018-01-14,4,"2018","Jan","Standard Class","Brosina Hoffman","Consumer","Johnson City","Tennessee","Office Supplies","Binders",2.508
"4915",2016-09-24,2,"2016","Sep","Second Class","Max Engle","Consumer","Seattle","Washington","Office Supplies","Art",35.96
"4916",2016-09-24,2,"2016","Sep","Second Class","Max Engle","Consumer","Seattle","Washington","Office Supplies","Binders",14.952
"4917",2018-10-09,2,"2018","Oct","Second Class","Maria Bertelson","Consumer","League City","Texas","Office Supplies","Art",67.144
"4918",2018-10-09,2,"2018","Oct","Second Class","Maria Bertelson","Consumer","League City","Texas","Furniture","Chairs",254.058
"4919",2017-01-02,5,"2017","Jan","Standard Class","Brendan Murry","Corporate","Gaithersburg","Maryland","Furniture","Bookcases",173.94
"4920",2017-01-02,5,"2017","Jan","Standard Class","Brendan Murry","Corporate","Gaithersburg","Maryland","Technology","Phones",231.98
"4921",2018-08-19,4,"2018","Aug","Standard Class","Sonia Cooley","Consumer","Chicago","Illinois","Office Supplies","Binders",2.296
"4922",2018-12-25,4,"2018","Dec","Second Class","Mick Hernandez","Home Office","Huntsville","Alabama","Office Supplies","Paper",96.08
"4923",2018-12-25,4,"2018","Dec","Second Class","Mick Hernandez","Home Office","Huntsville","Alabama","Office Supplies","Fasteners",3.62
"4924",2018-12-25,4,"2018","Dec","Second Class","Mick Hernandez","Home Office","Huntsville","Alabama","Office Supplies","Paper",629.1
"4925",2018-12-25,4,"2018","Dec","Second Class","Mick Hernandez","Home Office","Huntsville","Alabama","Technology","Phones",90.48
"4926",2018-09-10,3,"2018","Sep","First Class","Alex Russell","Corporate","Lawrence","Massachusetts","Office Supplies","Art",14.88
"4927",2018-10-19,4,"2018","Oct","Standard Class","Mary O'Rourke","Consumer","Chicago","Illinois","Furniture","Tables",91.275
"4928",2018-12-01,5,"2018","Dec","Standard Class","Alan Dominguez","Home Office","Fairfield","Connecticut","Office Supplies","Paper",19.44
"4929",2018-12-01,5,"2018","Dec","Standard Class","Alan Dominguez","Home Office","Fairfield","Connecticut","Furniture","Chairs",897.15
"4930",2015-09-02,1,"2015","Sep","First Class","Katherine Ducich","Consumer","New York City","New York","Office Supplies","Art",57.75
"4931",2015-09-02,1,"2015","Sep","First Class","Katherine Ducich","Consumer","New York City","New York","Office Supplies","Paper",14.94
"4932",2018-03-25,5,"2018","Mar","Standard Class","Filia McAdams","Corporate","Seattle","Washington","Office Supplies","Art",23.1
"4933",2016-09-28,6,"2016","Oct","Standard Class","Zuschuss Carroll","Consumer","Aurora","Colorado","Office Supplies","Envelopes",12.536
"4934",2016-09-28,6,"2016","Oct","Standard Class","Zuschuss Carroll","Consumer","Aurora","Colorado","Office Supplies","Binders",1.08
"4935",2016-09-28,6,"2016","Oct","Standard Class","Zuschuss Carroll","Consumer","Aurora","Colorado","Office Supplies","Fasteners",4.512
"4936",2016-03-15,6,"2016","Mar","Standard Class","Karen Seio","Corporate","Lehi","Utah","Technology","Phones",16.776
"4937",2018-01-06,7,"2018","Jan","Standard Class","Dennis Pardue","Home Office","Tuscaloosa","Alabama","Office Supplies","Binders",33.74
"4938",2015-01-13,5,"2015","Jan","Standard Class","Brian Dahlen","Consumer","San Francisco","California","Office Supplies","Storage",1325.85
"4939",2015-01-13,5,"2015","Jan","Standard Class","Brian Dahlen","Consumer","San Francisco","California","Furniture","Bookcases",333.999
"4940",2015-01-13,5,"2015","Jan","Standard Class","Brian Dahlen","Consumer","San Francisco","California","Office Supplies","Art",19.9
"4941",2016-02-06,7,"2016","Feb","Standard Class","Ivan Liston","Consumer","Wilmington","Delaware","Furniture","Chairs",1268.82
"4942",2016-02-06,7,"2016","Feb","Standard Class","Ivan Liston","Consumer","Wilmington","Delaware","Furniture","Bookcases",283.92
"4943",2016-02-06,7,"2016","Feb","Standard Class","Ivan Liston","Consumer","Wilmington","Delaware","Office Supplies","Art",5.68
"4944",2018-12-21,6,"2018","Dec","Standard Class","Liz Preis","Consumer","Lafayette","Indiana","Office Supplies","Storage",375.34
"4945",2017-09-05,1,"2017","Sep","First Class","Joseph Holt","Consumer","Redondo Beach","California","Office Supplies","Paper",96.08
"4946",2017-09-05,1,"2017","Sep","First Class","Joseph Holt","Consumer","Redondo Beach","California","Office Supplies","Binders",11.68
"4947",2017-09-05,1,"2017","Sep","First Class","Joseph Holt","Consumer","Redondo Beach","California","Office Supplies","Fasteners",4.36
"4948",2015-10-04,5,"2015","Oct","Standard Class","Joy Daniels","Consumer","Seattle","Washington","Office Supplies","Labels",29.24
