"","Order.Date","Ship.Date","date.var","Year","Month","Ship.Mode","Customer.Name","Segment","Country","City","State","Postal.Code","Region","Product.ID","Category","Sub.Category","Product.Name","Sales"
"3976",2017-03-29,2017-04-02,4,"2017","Apr","Standard Class","Janet Martin","Consumer","United States","New York City","New York",10009,"East","OFF-BI-10000320","Office Supplies","Binders","GBC Plastic Binding Combs",41.328
"3977",2017-10-22,2017-10-24,2,"2017","Oct","First Class","Eric Barreto","Consumer","United States","Richmond","Virginia",23223,"South","FUR-FU-10003731","Furniture","Furnishings","Eldon Expressions Wood and Plastic Desk Accessories, Oak",39.92
"3978",2018-10-02,2018-10-07,5,"2018","Oct","Standard Class","Frank Gastineau","Home Office","United States","Seattle","Washington",98105,"West","OFF-FA-10002780","Office Supplies","Fasteners","Staples",8.94
"3979",2018-10-02,2018-10-07,5,"2018","Oct","Standard Class","Frank Gastineau","Home Office","United States","Seattle","Washington",98105,"West","TEC-PH-10003800","Technology","Phones","i.Sound Portable Power - 8000 mAh",84.784
"3980",2015-12-23,2015-12-27,4,"2015","Dec","Standard Class","Tiffany House","Corporate","United States","New York City","New York",10024,"East","FUR-TA-10001676","Furniture","Tables","Hon 61000 Series Interactive Training Tables",53.316
"3981",2015-12-23,2015-12-27,4,"2015","Dec","Standard Class","Tiffany House","Corporate","United States","New York City","New York",10024,"East","OFF-AP-10002350","Office Supplies","Appliances","Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector",56.52
"3982",2018-12-15,2018-12-20,5,"2018","Dec","Standard Class","Paul Lucas","Home Office","United States","Seattle","Washington",98115,"West","FUR-FU-10003096","Furniture","Furnishings","Master Giant Foot Doorstop, Safety Yellow",22.77
"3983",2017-07-07,2017-07-09,2,"2017","Jul","Second Class","Christopher Conant","Consumer","United States","Los Angeles","California",90045,"West","FUR-CH-10003061","Furniture","Chairs","Global Leather Task Chair, Black",287.968
"3984",2017-07-07,2017-07-09,2,"2017","Jul","Second Class","Christopher Conant","Consumer","United States","Los Angeles","California",90045,"West","TEC-CO-10003763","Technology","Copiers","Canon PC1060 Personal Laser Copier",2799.96
"3985",2017-07-07,2017-07-09,2,"2017","Jul","Second Class","Christopher Conant","Consumer","United States","Los Angeles","California",90045,"West","OFF-PA-10002923","Office Supplies","Paper","Xerox 1942",48.94
"3986",2017-04-17,2017-04-21,4,"2017","Apr","Standard Class","Jessica Myrick","Consumer","United States","Lakewood","California",90712,"West","FUR-BO-10003441","Furniture","Bookcases","Bush Westfield Collection Bookcases, Fully Assembled",257.499
"3987",2018-04-08,2018-04-14,6,"2018","Apr","Standard Class","Karen Ferguson","Home Office","United States","Plainfield","New Jersey",7060,"East","OFF-ST-10001780","Office Supplies","Storage","Tennsco 16-Compartment Lockers with Coat Rack",2591.56
"3988",2018-04-08,2018-04-14,6,"2018","Apr","Standard Class","Karen Ferguson","Home Office","United States","Plainfield","New Jersey",7060,"East","OFF-AP-10001962","Office Supplies","Appliances","Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210",41.95
"3989",2017-04-17,2017-04-22,5,"2017","Apr","Standard Class","Charles Sheldon","Corporate","United States","Columbia","Tennessee",38401,"South","FUR-FU-10003798","Furniture","Furnishings","Ultra Door Kickplate, 8""H x 34""W",79.12
"3990",2015-11-25,2015-11-27,2,"2015","Nov","Second Class","Andy Reiter","Consumer","United States","Woonsocket","Rhode Island",2895,"East","FUR-FU-10001095","Furniture","Furnishings","DAX Black Cherry Wood-Tone Poster Frame",52.96
"3991",2015-11-03,2015-11-08,5,"2015","Nov","Standard Class","Maxwell Schwartz","Consumer","United States","Lancaster","Pennsylvania",17602,"East","OFF-SU-10000157","Office Supplies","Supplies","Compact Automatic Electric Letter Opener",286.344
"3992",2016-05-01,2016-05-05,4,"2016","May","Standard Class","David Bremer","Corporate","United States","Tampa","Florida",33614,"South","FUR-FU-10001095","Furniture","Furnishings","DAX Black Cherry Wood-Tone Poster Frame",63.552
"3993",2016-05-01,2016-05-05,4,"2016","May","Standard Class","David Bremer","Corporate","United States","Tampa","Florida",33614,"South","OFF-SU-10004261","Office Supplies","Supplies","Fiskars 8"" Scissors, 2/Pack",41.376
"3994",2016-05-01,2016-05-05,4,"2016","May","Standard Class","David Bremer","Corporate","United States","Tampa","Florida",33614,"South","OFF-AR-10004022","Office Supplies","Art","Panasonic KP-380BK Classic Electric Pencil Sharpener",172.704
"3995",2016-03-08,2016-03-12,4,"2016","Mar","Standard Class","Dana Kaydos","Consumer","United States","Kenosha","Wisconsin",53142,"Central","FUR-BO-10002916","Furniture","Bookcases","Rush Hierlooms Collection 1"" Thick Stackable Bookcases",512.94
"3996",2016-03-08,2016-03-12,4,"2016","Mar","Standard Class","Dana Kaydos","Consumer","United States","Kenosha","Wisconsin",53142,"Central","FUR-CH-10002084","Furniture","Chairs","Hon Mobius Operator's Chair",860.93
"3997",2016-03-08,2016-03-12,4,"2016","Mar","Standard Class","Dana Kaydos","Consumer","United States","Kenosha","Wisconsin",53142,"Central","TEC-PH-10003012","Technology","Phones","Nortel Meridian M3904 Professional Digital phone",769.95
"3998",2016-03-08,2016-03-12,4,"2016","Mar","Standard Class","Dana Kaydos","Consumer","United States","Kenosha","Wisconsin",53142,"Central","OFF-AR-10002704","Office Supplies","Art","Boston 1900 Electric Pencil Sharpener",14.98
"3999",2016-03-08,2016-03-12,4,"2016","Mar","Standard Class","Dana Kaydos","Consumer","United States","Kenosha","Wisconsin",53142,"Central","FUR-FU-10000308","Furniture","Furnishings","Deflect-o Glass Clear Studded Chair Mats",373.08
"4000",2016-07-17,2016-07-20,3,"2016","Jul","Second Class","Michael Paige","Corporate","United States","Port Saint Lucie","Florida",34952,"South","FUR-BO-10004709","Furniture","Bookcases","Bush Westfield Collection Bookcases, Medium Cherry Finish",231.92
"4001",2015-10-11,2015-10-16,5,"2015","Oct","Standard Class","Dean percer","Home Office","United States","Seattle","Washington",98115,"West","FUR-FU-10001196","Furniture","Furnishings","DAX Cubicle Frames - 8x10",63.47
"4002",2015-10-11,2015-10-16,5,"2015","Oct","Standard Class","Dean percer","Home Office","United States","Seattle","Washington",98115,"West","TEC-AC-10002942","Technology","Accessories","WD My Passport Ultra 1TB Portable External Hard Drive",345
"4003",2017-03-03,2017-03-08,5,"2017","Mar","Standard Class","Chris Cortes","Consumer","United States","San Antonio","Texas",78207,"Central","FUR-TA-10004915","Furniture","Tables","Office Impressions End Table, 20-1/2""H x 24""W x 20""D",637.896
"4004",2017-03-03,2017-03-08,5,"2017","Mar","Standard Class","Chris Cortes","Consumer","United States","San Antonio","Texas",78207,"Central","TEC-MA-10001016","Technology","Machines","Canon PC170 Desktop Personal Copier",287.91
"4005",2017-03-03,2017-03-08,5,"2017","Mar","Standard Class","Chris Cortes","Consumer","United States","San Antonio","Texas",78207,"Central","OFF-EN-10000483","Office Supplies","Envelopes","White Envelopes, White Envelopes with Clear Poly Window",36.6
"4006",2016-12-10,2016-12-16,6,"2016","Dec","Standard Class","Khloe Miller","Consumer","United States","Roswell","Georgia",30076,"South","OFF-AR-10003087","Office Supplies","Art","Staples in misc. colors",1.78
"4007",2016-12-10,2016-12-16,6,"2016","Dec","Standard Class","Khloe Miller","Consumer","United States","Roswell","Georgia",30076,"South","OFF-PA-10000520","Office Supplies","Paper","Xerox 201",25.92
"4008",2016-12-10,2016-12-16,6,"2016","Dec","Standard Class","Khloe Miller","Consumer","United States","Roswell","Georgia",30076,"South","TEC-AC-10001553","Technology","Accessories","Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",101.94
"4009",2016-12-18,2016-12-22,4,"2016","Dec","Standard Class","Michael Kennedy","Corporate","United States","Louisville","Colorado",80027,"West","OFF-AR-10000634","Office Supplies","Art","Newell 320",6.848
"4010",2018-01-01,2018-01-05,4,"2018","Jan","Standard Class","Steven Cartwright","Consumer","United States","Los Angeles","California",90036,"West","FUR-FU-10001215","Furniture","Furnishings","Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",474.43
"4011",2018-11-21,2018-11-24,3,"2018","Nov","First Class","Cindy Chapman","Consumer","United States","Philadelphia","Pennsylvania",19143,"East","OFF-PA-10001204","Office Supplies","Paper","Xerox 1972",8.448
"4012",2018-11-21,2018-11-24,3,"2018","Nov","First Class","Cindy Chapman","Consumer","United States","Philadelphia","Pennsylvania",19143,"East","OFF-ST-10002444","Office Supplies","Storage","Recycled Eldon Regeneration Jumbo File",39.296
"4013",2016-12-22,2016-12-27,5,"2016","Dec","Standard Class","Beth Thompson","Home Office","United States","Superior","Wisconsin",54880,"Central","OFF-AR-10000203","Office Supplies","Art","Newell 336",17.12
"4014",2016-08-23,2016-08-28,5,"2016","Aug","Standard Class","Fred Harton","Consumer","United States","Atlanta","Georgia",30318,"South","OFF-AP-10000828","Office Supplies","Appliances","Avanti 4.4 Cu. Ft. Refrigerator",542.94
"4015",2016-08-23,2016-08-28,5,"2016","Aug","Standard Class","Fred Harton","Consumer","United States","Atlanta","Georgia",30318,"South","OFF-LA-10003190","Office Supplies","Labels","Avery 474",8.64
"4016",2016-08-23,2016-08-28,5,"2016","Aug","Standard Class","Fred Harton","Consumer","United States","Atlanta","Georgia",30318,"South","OFF-PA-10002319","Office Supplies","Paper","Xerox 1944",193.8
"4017",2016-08-23,2016-08-28,5,"2016","Aug","Standard Class","Fred Harton","Consumer","United States","Atlanta","Georgia",30318,"South","OFF-PA-10003893","Office Supplies","Paper","Xerox 1962",21.4
"4018",2016-08-23,2016-08-28,5,"2016","Aug","Standard Class","Fred Harton","Consumer","United States","Atlanta","Georgia",30318,"South","OFF-PA-10002499","Office Supplies","Paper","Xerox 1890",97.88
"4019",2016-08-23,2016-08-28,5,"2016","Aug","Standard Class","Fred Harton","Consumer","United States","Atlanta","Georgia",30318,"South","TEC-AC-10004568","Technology","Accessories","Maxell LTO Ultrium - 800 GB",251.91
"4020",2016-08-23,2016-08-28,5,"2016","Aug","Standard Class","Fred Harton","Consumer","United States","Atlanta","Georgia",30318,"South","OFF-AP-10001492","Office Supplies","Appliances","Acco Six-Outlet Power Strip, 4' Cord Length",25.86
"4021",2015-06-22,2015-06-27,5,"2015","Jun","Standard Class","Anna Andreadi","Consumer","United States","Chester","Pennsylvania",19013,"East","FUR-CH-10004698","Furniture","Chairs","Padded Folding Chairs, Black, 4/Carton",170.058
"4022",2015-06-22,2015-06-27,5,"2015","Jun","Standard Class","Anna Andreadi","Consumer","United States","Chester","Pennsylvania",19013,"East","TEC-PH-10004093","Technology","Phones","Panasonic Kx-TS550",82.782
"4023",2015-06-22,2015-06-27,5,"2015","Jun","Standard Class","Anna Andreadi","Consumer","United States","Chester","Pennsylvania",19013,"East","FUR-CH-10000454","Furniture","Chairs","Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",853.93
"4024",2018-10-27,2018-10-28,1,"2018","Oct","First Class","Jack O'Briant","Corporate","United States","San Francisco","California",94110,"West","FUR-BO-10003034","Furniture","Bookcases","O'Sullivan Elevations Bookcase, Cherry Finish",556.665
"4025",2018-10-27,2018-10-28,1,"2018","Oct","First Class","Jack O'Briant","Corporate","United States","San Francisco","California",94110,"West","TEC-PH-10003215","Technology","Phones","Jackery Bar Premium Fast-charging Portable Charger",95.84
"4026",2018-08-11,2018-08-13,2,"2018","Aug","First Class","Sylvia Foulston","Corporate","United States","Bedford","Texas",76021,"Central","OFF-PA-10001776","Office Supplies","Paper","Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",29.664
"4027",2018-08-11,2018-08-13,2,"2018","Aug","First Class","Sylvia Foulston","Corporate","United States","Bedford","Texas",76021,"Central","OFF-AR-10004582","Office Supplies","Art","BIC Brite Liner Grip Highlighters",9.184
"4028",2018-08-11,2018-08-13,2,"2018","Aug","First Class","Sylvia Foulston","Corporate","United States","Bedford","Texas",76021,"Central","TEC-PH-10001557","Technology","Phones","Pyle PMP37LED",153.584
"4029",2018-08-11,2018-08-13,2,"2018","Aug","First Class","Sylvia Foulston","Corporate","United States","Bedford","Texas",76021,"Central","OFF-BI-10004209","Office Supplies","Binders","Fellowes Twister Kit, Gray/Clear, 3/pkg",12.864
"4030",2018-12-24,2018-12-28,4,"2018","Dec","Standard Class","Christine Sundaresam","Consumer","United States","Lafayette","Louisiana",70506,"South","TEC-MA-10003183","Technology","Machines","DYMO CardScan Personal V9 Business Card Scanner",479.97
"4031",2018-12-24,2018-12-28,4,"2018","Dec","Standard Class","Christine Sundaresam","Consumer","United States","Lafayette","Louisiana",70506,"South","FUR-CH-10002439","Furniture","Chairs","Iceberg Nesting Folding Chair, 19w x 6d x 43h",232.88
"4032",2017-09-26,2017-09-30,4,"2017","Sep","Standard Class","Steve Nguyen","Home Office","United States","Covington","Washington",98042,"West","OFF-AP-10000576","Office Supplies","Appliances","Belkin 7 Outlet SurgeMaster II",236.88
"4033",2017-09-26,2017-09-30,4,"2017","Sep","Standard Class","Steve Nguyen","Home Office","United States","Covington","Washington",98042,"West","OFF-PA-10004040","Office Supplies","Paper","Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright)",29.9
"4034",2017-09-26,2017-09-30,4,"2017","Sep","Standard Class","Steve Nguyen","Home Office","United States","Covington","Washington",98042,"West","TEC-AC-10003063","Technology","Accessories","Micro Innovations USB RF Wireless Keyboard with Mouse",100
"4035",2017-12-12,2017-12-12,0,"2017","Dec","Same Day","Jim Mitchum","Corporate","United States","Lorain","Ohio",44052,"East","OFF-BI-10003982","Office Supplies","Binders","Wilson Jones Century Plastic Molded Ring Binders",18.693
"4036",2017-12-12,2017-12-12,0,"2017","Dec","Same Day","Jim Mitchum","Corporate","United States","Lorain","Ohio",44052,"East","TEC-AC-10002567","Technology","Accessories","Logitech G602 Wireless Gaming Mouse",383.952
"4037",2016-12-28,2017-01-01,4,"2017","Jan","Standard Class","Fred Harton","Consumer","United States","Chicago","Illinois",60623,"Central","OFF-ST-10004950","Office Supplies","Storage","Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",24.816
"4038",2015-12-29,2016-01-02,4,"2016","Jan","Standard Class","Anthony Johnson","Corporate","United States","San Francisco","California",94110,"West","FUR-FU-10000550","Furniture","Furnishings","Stacking Trays by OIC",24.9
"4039",2015-12-29,2016-01-02,4,"2016","Jan","Standard Class","Anthony Johnson","Corporate","United States","San Francisco","California",94110,"West","OFF-PA-10000528","Office Supplies","Paper","Xerox 1981",21.12
"4040",2015-12-29,2016-01-02,4,"2016","Jan","Standard Class","Anthony Johnson","Corporate","United States","San Francisco","California",94110,"West","TEC-MA-10003183","Technology","Machines","DYMO CardScan Personal V9 Business Card Scanner",767.952
"4041",2015-12-29,2016-01-02,4,"2016","Jan","Standard Class","Anthony Johnson","Corporate","United States","San Francisco","California",94110,"West","OFF-BI-10003305","Office Supplies","Binders","Avery Hanging File Binders",14.352
"4042",2015-12-29,2016-01-02,4,"2016","Jan","Standard Class","Anthony Johnson","Corporate","United States","San Francisco","California",94110,"West","TEC-PH-10001425","Technology","Phones","Mophie Juice Pack Helium for iPhone",191.976
"4043",2015-12-29,2016-01-02,4,"2016","Jan","Standard Class","Anthony Johnson","Corporate","United States","San Francisco","California",94110,"West","OFF-LA-10001474","Office Supplies","Labels","Avery 477",274.77
"4044",2015-12-29,2016-01-02,4,"2016","Jan","Standard Class","Anthony Johnson","Corporate","United States","San Francisco","California",94110,"West","FUR-FU-10000672","Furniture","Furnishings","Executive Impressions 10"" Spectator Wall Clock",70.56
"4045",2016-06-25,2016-06-30,5,"2016","Jun","Standard Class","Jill Fjeld","Consumer","United States","San Francisco","California",94110,"West","FUR-FU-10001979","Furniture","Furnishings","Dana Halogen Swing-Arm Architect Lamp",204.85
"4046",2016-04-02,2016-04-07,5,"2016","Apr","Standard Class","Cari Sayre","Corporate","United States","Houston","Texas",77070,"Central","OFF-BI-10003707","Office Supplies","Binders","Aluminum Screw Posts",9.156
